"Plot Title: 20005936_POKE_atmo"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 20005936, SEN S/N: 20005936, LBL: P)","Temp, °C (LGR S/N: 20005936, SEN S/N: 20005936, LBL: T)"
6304,08/09/20 04:45:00 AM,98.230,1.872
6305,08/09/20 05:00:00 AM,98.233,1.439
6306,08/09/20 05:15:00 AM,98.221,1.221
6307,08/09/20 05:30:00 AM,98.195,2.088
6308,08/09/20 05:45:00 AM,98.200,2.410
6309,08/09/20 06:00:00 AM,98.195,2.730
6310,08/09/20 06:15:00 AM,98.192,3.155
6311,08/09/20 06:30:00 AM,98.177,3.472
6312,08/09/20 06:45:00 AM,98.165,3.893
6313,08/09/20 07:00:00 AM,98.163,4.415
6314,08/09/20 07:15:00 AM,98.161,4.934
6315,08/09/20 07:30:00 AM,98.151,5.552
6316,08/09/20 07:45:00 AM,98.143,6.370
6317,08/09/20 08:00:00 AM,98.136,7.179
6318,08/09/20 08:15:00 AM,98.110,7.983
6319,08/09/20 08:30:00 AM,98.094,8.879
6320,08/09/20 08:45:00 AM,98.103,9.472
6321,08/09/20 09:00:00 AM,98.089,10.455
6322,08/09/20 09:15:00 AM,98.077,11.625
6323,08/09/20 09:30:00 AM,98.064,12.690
6324,08/09/20 09:45:00 AM,98.058,13.558
6325,08/09/20 10:00:00 AM,98.043,14.517
6326,08/09/20 10:15:00 AM,98.023,15.091
6327,08/09/20 10:30:00 AM,97.994,15.091
6328,08/09/20 10:45:00 AM,97.995,15.760
6329,08/09/20 11:00:00 AM,97.974,16.999
6330,08/09/20 11:15:00 AM,97.956,18.331
6331,08/09/20 11:30:00 AM,97.936,19.567
6332,08/09/20 11:45:00 AM,97.922,21.951
6333,08/09/20 12:00:00 PM,97.903,21.951
6334,08/09/20 12:15:00 PM,97.887,22.142
6335,08/09/20 12:30:00 PM,97.888,20.234
6336,08/09/20 12:45:00 PM,97.893,18.616
6337,08/09/20 01:00:00 PM,97.901,15.855
6338,08/09/20 01:15:00 PM,97.909,15.091
6339,08/09/20 01:30:00 PM,97.916,14.900
6340,08/09/20 01:45:00 PM,97.915,14.804
6341,08/09/20 02:00:00 PM,97.898,14.996
6342,08/09/20 02:15:00 PM,97.888,15.569
6343,08/09/20 02:30:00 PM,97.861,16.332
6344,08/09/20 02:45:00 PM,97.857,19.377
6345,08/09/20 03:00:00 PM,97.837,21.282
6346,08/09/20 03:15:00 PM,97.845,21.187
6347,08/09/20 03:30:00 PM,97.840,22.142
6348,08/09/20 03:45:00 PM,97.805,22.333
6349,08/09/20 04:00:00 PM,97.784,21.569
6350,08/09/20 04:15:00 PM,97.780,22.621
6351,08/09/20 04:30:00 PM,97.779,20.519
6352,08/09/20 04:45:00 PM,97.772,18.711
6353,08/09/20 05:00:00 PM,97.778,18.521
6354,08/09/20 05:15:00 PM,97.764,21.473
6355,08/09/20 05:30:00 PM,97.761,22.621
6356,08/09/20 05:45:00 PM,97.764,22.812
6357,08/09/20 06:00:00 PM,97.767,23.004
6358,08/09/20 06:15:00 PM,97.752,20.615
6359,08/09/20 06:30:00 PM,97.768,20.424
6360,08/09/20 06:45:00 PM,97.752,21.282
6361,08/09/20 07:00:00 PM,97.749,20.424
6362,08/09/20 07:15:00 PM,97.756,19.567
6363,08/09/20 07:30:00 PM,97.762,18.711
6364,08/09/20 07:45:00 PM,97.788,17.855
6365,08/09/20 08:00:00 PM,97.797,15.855
6366,08/09/20 08:15:00 PM,97.833,14.421
6367,08/09/20 08:30:00 PM,97.827,13.942
6368,08/09/20 08:45:00 PM,97.851,13.654
6369,08/09/20 09:00:00 PM,97.858,13.461
6370,08/09/20 09:15:00 PM,97.866,13.365
6371,08/09/20 09:30:00 PM,97.872,13.173
6372,08/09/20 09:45:00 PM,97.868,12.883
6373,08/09/20 10:00:00 PM,97.886,12.787
6374,08/09/20 10:15:00 PM,97.892,12.594
6375,08/09/20 10:30:00 PM,97.921,12.594
6376,08/09/20 10:45:00 PM,97.936,12.304
6377,08/09/20 11:00:00 PM,97.923,12.110
6378,08/09/20 11:15:00 PM,97.929,11.819
6379,08/09/20 11:30:00 PM,97.926,11.625
6380,08/09/20 11:45:00 PM,97.951,11.431
6381,08/10/20 12:00:00 AM,97.960,11.334
6382,08/10/20 12:15:00 AM,97.947,11.139
6383,08/10/20 12:30:00 AM,97.961,10.748
6384,08/10/20 12:45:00 AM,97.985,10.455
6385,08/10/20 01:00:00 AM,97.991,10.259
6386,08/10/20 01:15:00 AM,98.006,9.965
6387,08/10/20 01:30:00 AM,98.027,9.472
6388,08/10/20 01:45:00 AM,98.034,9.275
6389,08/10/20 02:00:00 AM,98.046,8.779
6390,08/10/20 02:15:00 AM,98.040,8.382
6391,08/10/20 02:30:00 AM,98.063,7.983
6392,08/10/20 02:45:00 AM,98.087,7.682
6393,08/10/20 03:00:00 AM,98.080,7.882
6394,08/10/20 03:15:00 AM,98.083,8.082
6395,08/10/20 03:30:00 AM,98.094,8.182
6396,08/10/20 03:45:00 AM,98.106,8.382
6397,08/10/20 04:00:00 AM,98.133,8.282
6398,08/10/20 04:15:00 AM,98.121,8.082
6399,08/10/20 04:30:00 AM,98.129,7.983
6400,08/10/20 04:45:00 AM,98.148,7.983
6401,08/10/20 05:00:00 AM,98.167,7.983
6402,08/10/20 05:15:00 AM,98.176,7.983
6403,08/10/20 05:30:00 AM,98.176,7.983
6404,08/10/20 05:45:00 AM,98.195,7.983
6405,08/10/20 06:00:00 AM,98.214,7.983
6406,08/10/20 06:15:00 AM,98.234,8.082
6407,08/10/20 06:30:00 AM,98.226,8.182
6408,08/10/20 06:45:00 AM,98.248,8.382
6409,08/10/20 07:00:00 AM,98.251,8.581
6410,08/10/20 07:15:00 AM,98.266,8.978
6411,08/10/20 07:30:00 AM,98.281,9.373
6412,08/10/20 07:45:00 AM,98.304,9.669
6413,08/10/20 08:00:00 AM,98.288,9.866
6414,08/10/20 08:15:00 AM,98.302,10.161
6415,08/10/20 08:30:00 AM,98.315,10.455
6416,08/10/20 08:45:00 AM,98.339,10.748
6417,08/10/20 09:00:00 AM,98.351,10.944
6418,08/10/20 09:15:00 AM,98.363,11.139
6419,08/10/20 09:30:00 AM,98.369,11.528
6420,08/10/20 09:45:00 AM,98.384,11.916
6421,08/10/20 10:00:00 AM,98.370,12.304
6422,08/10/20 10:15:00 AM,98.396,12.787
6423,08/10/20 10:30:00 AM,98.405,13.365
6424,08/10/20 10:45:00 AM,98.407,13.558
6425,08/10/20 11:00:00 AM,98.401,13.750
6426,08/10/20 11:15:00 AM,98.397,14.134
6427,08/10/20 11:30:00 AM,98.393,14.517
6428,08/10/20 11:45:00 AM,98.397,14.804
6429,08/10/20 12:00:00 PM,98.417,14.900
6430,08/10/20 12:15:00 PM,98.422,15.187
6431,08/10/20 12:30:00 PM,98.430,15.760
6432,08/10/20 12:45:00 PM,98.433,15.951
6433,08/10/20 01:00:00 PM,98.437,16.237
6434,08/10/20 01:15:00 PM,98.456,16.237
6435,08/10/20 01:30:00 PM,98.454,16.141
6436,08/10/20 01:45:00 PM,98.464,16.141
6437,08/10/20 02:00:00 PM,98.477,16.427
6438,08/10/20 02:15:00 PM,98.450,16.523
6439,08/10/20 02:30:00 PM,98.452,16.618
6440,08/10/20 02:45:00 PM,98.468,16.427
6441,08/10/20 03:00:00 PM,98.475,16.237
6442,08/10/20 03:15:00 PM,98.476,16.332
6443,08/10/20 03:30:00 PM,98.491,16.713
6444,08/10/20 03:45:00 PM,98.495,16.999
6445,08/10/20 04:00:00 PM,98.513,16.903
6446,08/10/20 04:15:00 PM,98.506,17.094
6447,08/10/20 04:30:00 PM,98.513,18.236
6448,08/10/20 04:45:00 PM,98.491,20.615
6449,08/10/20 05:00:00 PM,98.501,21.282
6450,08/10/20 05:15:00 PM,98.484,20.138
6451,08/10/20 05:30:00 PM,98.482,18.711
6452,08/10/20 05:45:00 PM,98.488,19.092
6453,08/10/20 06:00:00 PM,98.494,18.236
6454,08/10/20 06:15:00 PM,98.501,18.045
6455,08/10/20 06:30:00 PM,98.483,18.140
6456,08/10/20 06:45:00 PM,98.486,18.331
6457,08/10/20 07:00:00 PM,98.488,19.092
6458,08/10/20 07:15:00 PM,98.498,18.521
6459,08/10/20 07:30:00 PM,98.501,18.045
6460,08/10/20 07:45:00 PM,98.497,17.760
6461,08/10/20 08:00:00 PM,98.491,17.379
6462,08/10/20 08:15:00 PM,98.501,17.379
6463,08/10/20 08:30:00 PM,98.513,17.570
6464,08/10/20 08:45:00 PM,98.519,16.713
6465,08/10/20 09:00:00 PM,98.519,16.046
6466,08/10/20 09:15:00 PM,98.534,15.091
6467,08/10/20 09:30:00 PM,98.552,14.421
6468,08/10/20 09:45:00 PM,98.537,14.038
6469,08/10/20 10:00:00 PM,98.560,13.654
6470,08/10/20 10:15:00 PM,98.571,13.076
6471,08/10/20 10:30:00 PM,98.589,12.401
6472,08/10/20 10:45:00 PM,98.589,11.722
6473,08/10/20 11:00:00 PM,98.590,11.139
6474,08/10/20 11:15:00 PM,98.619,10.553
6475,08/10/20 11:30:00 PM,98.615,10.259
6476,08/10/20 11:45:00 PM,98.603,10.063
6477,08/11/20 12:00:00 AM,98.621,9.373
6478,08/11/20 12:15:00 AM,98.631,8.779
6479,08/11/20 12:30:00 AM,98.640,8.082
6480,08/11/20 12:45:00 AM,98.633,7.582
6481,08/11/20 01:00:00 AM,98.644,7.079
6482,08/11/20 01:15:00 AM,98.649,6.775
6483,08/11/20 01:30:00 AM,98.659,6.166
6484,08/11/20 01:45:00 AM,98.682,5.757
6485,08/11/20 02:00:00 AM,98.674,5.244
6486,08/11/20 02:15:00 AM,98.689,4.934
6487,08/11/20 02:30:00 AM,98.704,4.727
6488,08/11/20 02:45:00 AM,98.698,4.311
6489,08/11/20 03:00:00 AM,98.704,4.727
6490,08/11/20 03:15:00 AM,98.706,4.831
6491,08/11/20 03:30:00 AM,98.704,4.727
6492,08/11/20 03:45:00 AM,98.712,4.623
6493,08/11/20 04:00:00 AM,98.716,4.207
6494,08/11/20 04:15:00 AM,98.721,3.893
6495,08/11/20 04:30:00 AM,98.721,3.893
6496,08/11/20 04:45:00 AM,98.722,3.998
6497,08/11/20 05:00:00 AM,98.728,4.415
6498,08/11/20 05:15:00 AM,98.742,4.727
6499,08/11/20 05:30:00 AM,98.726,4.934
6500,08/11/20 05:45:00 AM,98.724,5.450
6501,08/11/20 06:00:00 AM,98.741,5.962
6502,08/11/20 06:15:00 AM,98.738,6.370
6503,08/11/20 06:30:00 AM,98.752,6.674
6504,08/11/20 06:45:00 AM,98.758,7.079
6505,08/11/20 07:00:00 AM,98.752,7.381
6506,08/11/20 07:15:00 AM,98.758,7.782
6507,08/11/20 07:30:00 AM,98.743,8.680
6508,08/11/20 07:45:00 AM,98.749,9.768
6509,08/11/20 08:00:00 AM,98.744,10.063
6510,08/11/20 08:15:00 AM,98.741,10.455
6511,08/11/20 08:30:00 AM,98.740,11.041
6512,08/11/20 08:45:00 AM,98.737,11.528
6513,08/11/20 09:00:00 AM,98.728,12.207
6514,08/11/20 09:15:00 AM,98.738,12.883
6515,08/11/20 09:30:00 AM,98.737,13.461
6516,08/11/20 09:45:00 AM,98.740,13.654
6517,08/11/20 10:00:00 AM,98.736,14.038
6518,08/11/20 10:15:00 AM,98.743,14.517
6519,08/11/20 10:30:00 AM,98.723,15.091
6520,08/11/20 10:45:00 AM,98.727,15.378
6521,08/11/20 11:00:00 AM,98.737,15.378
6522,08/11/20 11:15:00 AM,98.749,15.569
6523,08/11/20 11:30:00 AM,98.740,16.237
6524,08/11/20 11:45:00 AM,98.723,16.999
6525,08/11/20 12:00:00 PM,98.727,17.284
6526,08/11/20 12:15:00 PM,98.723,16.999
6527,08/11/20 12:30:00 PM,98.735,17.189
6528,08/11/20 12:45:00 PM,98.748,17.475
6529,08/11/20 01:00:00 PM,98.719,18.045
6530,08/11/20 01:15:00 PM,98.714,18.331
6531,08/11/20 01:30:00 PM,98.708,18.616
6532,08/11/20 01:45:00 PM,98.707,18.521
6533,08/11/20 02:00:00 PM,98.701,18.140
6534,08/11/20 02:15:00 PM,98.706,17.189
6535,08/11/20 02:30:00 PM,98.709,16.713
6536,08/11/20 02:45:00 PM,98.695,17.094
6537,08/11/20 03:00:00 PM,98.696,17.760
6538,08/11/20 03:15:00 PM,98.699,18.616
6539,08/11/20 03:30:00 PM,98.706,19.092
6540,08/11/20 03:45:00 PM,98.683,18.806
6541,08/11/20 04:00:00 PM,98.695,18.331
6542,08/11/20 04:15:00 PM,98.676,18.331
6543,08/11/20 04:30:00 PM,98.680,17.950
6544,08/11/20 04:45:00 PM,98.686,17.094
6545,08/11/20 05:00:00 PM,98.701,16.141
6546,08/11/20 05:15:00 PM,98.699,15.378
6547,08/11/20 05:30:00 PM,98.703,14.996
6548,08/11/20 05:45:00 PM,98.699,14.709
6549,08/11/20 06:00:00 PM,98.709,14.804
6550,08/11/20 06:15:00 PM,98.700,14.804
6551,08/11/20 06:30:00 PM,98.701,14.900
6552,08/11/20 06:45:00 PM,98.697,14.613
6553,08/11/20 07:00:00 PM,98.692,14.230
6554,08/11/20 07:15:00 PM,98.681,14.134
6555,08/11/20 07:30:00 PM,98.681,14.134
6556,08/11/20 07:45:00 PM,98.694,14.421
6557,08/11/20 08:00:00 PM,98.675,14.421
6558,08/11/20 08:15:00 PM,98.674,14.325
6559,08/11/20 08:30:00 PM,98.690,14.134
6560,08/11/20 08:45:00 PM,98.687,13.942
6561,08/11/20 09:00:00 PM,98.683,13.654
6562,08/11/20 09:15:00 PM,98.678,13.269
6563,08/11/20 09:30:00 PM,98.683,12.980
6564,08/11/20 09:45:00 PM,98.687,12.594
6565,08/11/20 10:00:00 PM,98.692,12.304
6566,08/11/20 10:15:00 PM,98.697,12.013
6567,08/11/20 10:30:00 PM,98.693,11.722
6568,08/11/20 10:45:00 PM,98.695,11.236
6569,08/11/20 11:00:00 PM,98.710,10.944
6570,08/11/20 11:15:00 PM,98.712,10.455
6571,08/11/20 11:30:00 PM,98.717,10.161
6572,08/11/20 11:45:00 PM,98.715,9.965
6573,08/12/20 12:00:00 AM,98.723,9.866
6574,08/12/20 12:15:00 AM,98.715,9.965
6575,08/12/20 12:30:00 AM,98.720,10.357
6576,08/12/20 12:45:00 AM,98.716,10.063
6577,08/12/20 01:00:00 AM,98.721,9.768
6578,08/12/20 01:15:00 AM,98.728,9.571
6579,08/12/20 01:30:00 AM,98.725,9.373
6580,08/12/20 01:45:00 AM,98.731,9.176
6581,08/12/20 02:00:00 AM,98.734,9.373
6582,08/12/20 02:15:00 AM,98.733,9.275
6583,08/12/20 02:30:00 AM,98.742,9.275
6584,08/12/20 02:45:00 AM,98.733,9.275
6585,08/12/20 03:00:00 AM,98.730,9.077
6586,08/12/20 03:15:00 AM,98.728,8.978
6587,08/12/20 03:30:00 AM,98.732,8.581
6588,08/12/20 03:45:00 AM,98.710,8.382
6589,08/12/20 04:00:00 AM,98.709,8.282
6590,08/12/20 04:15:00 AM,98.723,7.983
6591,08/12/20 04:30:00 AM,98.731,7.882
6592,08/12/20 04:45:00 AM,98.722,7.882
6593,08/12/20 05:00:00 AM,98.727,7.582
6594,08/12/20 05:15:00 AM,98.724,7.381
6595,08/12/20 05:30:00 AM,98.721,7.179
6596,08/12/20 05:45:00 AM,98.729,7.079
6597,08/12/20 06:00:00 AM,98.740,7.179
6598,08/12/20 06:15:00 AM,98.751,7.280
6599,08/12/20 06:30:00 AM,98.726,7.481
6600,08/12/20 06:45:00 AM,98.718,7.582
6601,08/12/20 07:00:00 AM,98.729,7.682
6602,08/12/20 07:15:00 AM,98.734,8.082
6603,08/12/20 07:30:00 AM,98.720,8.382
6604,08/12/20 07:45:00 AM,98.735,8.779
6605,08/12/20 08:00:00 AM,98.730,9.077
6606,08/12/20 08:15:00 AM,98.744,9.373
6607,08/12/20 08:30:00 AM,98.749,9.768
6608,08/12/20 08:45:00 AM,98.749,10.357
6609,08/12/20 09:00:00 AM,98.746,10.846
6610,08/12/20 09:15:00 AM,98.744,11.334
6611,08/12/20 09:30:00 AM,98.740,11.722
6612,08/12/20 09:45:00 AM,98.735,12.013
6613,08/12/20 10:00:00 AM,98.755,12.110
6614,08/12/20 10:15:00 AM,98.742,12.497
6615,08/12/20 10:30:00 AM,98.737,12.787
6616,08/12/20 10:45:00 AM,98.725,13.269
6617,08/12/20 11:00:00 AM,98.733,13.846
6618,08/12/20 11:15:00 AM,98.742,15.091
6619,08/12/20 11:30:00 AM,98.744,15.855
6620,08/12/20 11:45:00 AM,98.740,16.237
6621,08/12/20 12:00:00 PM,98.736,17.284
6622,08/12/20 12:15:00 PM,98.732,17.665
6623,08/12/20 12:30:00 PM,98.723,17.665
6624,08/12/20 12:45:00 PM,98.716,17.855
6625,08/12/20 01:00:00 PM,98.711,18.140
6626,08/12/20 01:15:00 PM,98.701,18.140
6627,08/12/20 01:30:00 PM,98.701,18.140
6628,08/12/20 01:45:00 PM,98.683,17.570
6629,08/12/20 02:00:00 PM,98.666,16.999
6630,08/12/20 02:15:00 PM,98.687,15.855
6631,08/12/20 02:30:00 PM,98.662,14.804
6632,08/12/20 02:45:00 PM,98.670,14.709
6633,08/12/20 03:00:00 PM,98.659,14.613
6634,08/12/20 03:15:00 PM,98.665,14.996
6635,08/12/20 03:30:00 PM,98.677,15.855
6636,08/12/20 03:45:00 PM,98.680,16.046
6637,08/12/20 04:00:00 PM,98.676,13.173
6638,08/12/20 04:15:00 PM,98.685,11.819
6639,08/12/20 04:30:00 PM,98.686,11.916
6640,08/12/20 04:45:00 PM,98.672,12.207
6641,08/12/20 05:00:00 PM,98.666,12.497
6642,08/12/20 05:15:00 PM,98.673,15.569
6643,08/12/20 05:30:00 PM,98.680,15.378
6644,08/12/20 05:45:00 PM,98.679,14.038
6645,08/12/20 06:00:00 PM,98.701,13.558
6646,08/12/20 06:15:00 PM,98.745,13.365
6647,08/12/20 06:30:00 PM,98.743,13.846
6648,08/12/20 06:45:00 PM,98.715,15.855
6649,08/12/20 07:00:00 PM,98.720,18.140
6650,08/12/20 07:15:00 PM,98.688,18.521
6651,08/12/20 07:30:00 PM,98.707,19.187
6652,08/12/20 07:45:00 PM,98.717,19.187
6653,08/12/20 08:00:00 PM,98.723,18.996
6654,08/12/20 08:15:00 PM,98.741,18.236
6655,08/12/20 08:30:00 PM,98.731,18.236
6656,08/12/20 08:45:00 PM,98.734,18.426
6657,08/12/20 09:00:00 PM,98.753,15.855
6658,08/12/20 09:15:00 PM,98.753,13.269
6659,08/12/20 09:30:00 PM,98.779,11.819
6660,08/12/20 09:45:00 PM,98.803,10.846
6661,08/12/20 10:00:00 PM,98.824,9.669
6662,08/12/20 10:15:00 PM,98.821,8.879
6663,08/12/20 10:30:00 PM,98.835,7.882
6664,08/12/20 10:45:00 PM,98.843,7.782
6665,08/12/20 11:00:00 PM,98.848,7.481
6666,08/12/20 11:15:00 PM,98.878,7.582
6667,08/12/20 11:30:00 PM,98.895,6.775
6668,08/12/20 11:45:00 PM,98.902,5.347
6669,08/13/20 12:00:00 AM,98.925,4.311
6670,08/13/20 12:15:00 AM,98.947,3.893
6671,08/13/20 12:30:00 AM,98.960,3.472
6672,08/13/20 12:45:00 AM,98.983,3.155
6673,08/13/20 01:00:00 AM,98.982,3.049
6674,08/13/20 01:15:00 AM,99.002,3.155
6675,08/13/20 01:30:00 AM,99.034,2.730
6676,08/13/20 01:45:00 AM,99.034,2.088
6677,08/13/20 02:00:00 AM,99.042,1.980
6678,08/13/20 02:15:00 AM,99.048,1.764
6679,08/13/20 02:30:00 AM,99.043,1.439
6680,08/13/20 02:45:00 AM,99.049,1.221
6681,08/13/20 03:00:00 AM,99.057,1.112
6682,08/13/20 03:15:00 AM,99.067,1.112
6683,08/13/20 03:30:00 AM,99.056,1.003
6684,08/13/20 03:45:00 AM,99.070,0.674
6685,08/13/20 04:00:00 AM,99.081,0.784
6686,08/13/20 04:15:00 AM,99.081,0.784
6687,08/13/20 04:30:00 AM,99.088,0.674
6688,08/13/20 04:45:00 AM,99.098,0.674
6689,08/13/20 05:00:00 AM,99.087,0.563
6690,08/13/20 05:15:00 AM,99.098,0.674
6691,08/13/20 05:30:00 AM,99.106,0.563
6692,08/13/20 05:45:00 AM,99.109,0.784
6693,08/13/20 06:00:00 AM,99.101,0.893
6694,08/13/20 06:15:00 AM,99.103,1.003
6695,08/13/20 06:30:00 AM,99.107,1.330
6696,08/13/20 06:45:00 AM,99.095,1.764
6697,08/13/20 07:00:00 AM,99.103,2.303
6698,08/13/20 07:15:00 AM,99.112,2.943
6699,08/13/20 07:30:00 AM,99.114,3.683
6700,08/13/20 07:45:00 AM,99.124,4.415
6701,08/13/20 08:00:00 AM,99.116,5.141
6702,08/13/20 08:15:00 AM,99.127,5.860
6703,08/13/20 08:30:00 AM,99.106,6.370
6704,08/13/20 08:45:00 AM,99.124,6.978
6705,08/13/20 09:00:00 AM,99.124,7.582
6706,08/13/20 09:15:00 AM,99.139,7.983
6707,08/13/20 09:30:00 AM,99.143,8.282
6708,08/13/20 09:45:00 AM,99.149,8.680
6709,08/13/20 10:00:00 AM,99.127,9.077
6710,08/13/20 10:15:00 AM,99.123,9.472
6711,08/13/20 10:30:00 AM,99.132,10.063
6712,08/13/20 10:45:00 AM,99.123,10.748
6713,08/13/20 11:00:00 AM,99.113,12.013
6714,08/13/20 11:15:00 AM,99.112,13.846
6715,08/13/20 11:30:00 AM,99.115,15.378
6716,08/13/20 11:45:00 AM,99.096,17.950
6717,08/13/20 12:00:00 PM,99.102,18.331
6718,08/13/20 12:15:00 PM,99.079,18.045
6719,08/13/20 12:30:00 PM,99.082,18.236
6720,08/13/20 12:45:00 PM,99.076,18.521
6721,08/13/20 01:00:00 PM,99.075,19.092
6722,08/13/20 01:15:00 PM,99.055,19.662
6723,08/13/20 01:30:00 PM,99.050,20.615
6724,08/13/20 01:45:00 PM,99.037,20.996
6725,08/13/20 02:00:00 PM,99.020,21.091
6726,08/13/20 02:15:00 PM,99.027,21.569
6727,08/13/20 02:30:00 PM,99.008,21.569
6728,08/13/20 02:45:00 PM,98.998,22.812
6729,08/13/20 03:00:00 PM,98.994,23.869
6730,08/13/20 03:15:00 PM,98.989,24.835
6731,08/13/20 03:30:00 PM,99.005,23.966
6732,08/13/20 03:45:00 PM,98.996,23.966
6733,08/13/20 04:00:00 PM,99.000,23.004
6734,08/13/20 04:15:00 PM,98.998,21.569
6735,08/13/20 04:30:00 PM,98.997,22.142
6736,08/13/20 04:45:00 PM,98.974,22.525
6737,08/13/20 05:00:00 PM,98.977,22.046
6738,08/13/20 05:15:00 PM,98.977,24.641
6739,08/13/20 05:30:00 PM,98.949,30.457
6740,08/13/20 05:45:00 PM,98.933,27.468
6741,08/13/20 06:00:00 PM,98.951,24.158
6742,08/13/20 06:15:00 PM,98.958,24.641
6743,08/13/20 06:30:00 PM,98.953,25.610
6744,08/13/20 06:45:00 PM,98.954,24.351
6745,08/13/20 07:00:00 PM,98.955,22.525
6746,08/13/20 07:15:00 PM,98.958,22.717
6747,08/13/20 07:30:00 PM,98.965,24.448
6748,08/13/20 07:45:00 PM,98.969,24.738
6749,08/13/20 08:00:00 PM,98.955,24.448
6750,08/13/20 08:15:00 PM,98.959,20.234
6751,08/13/20 08:30:00 PM,98.961,18.426
6752,08/13/20 08:45:00 PM,98.969,19.567
6753,08/13/20 09:00:00 PM,98.995,18.806
6754,08/13/20 09:15:00 PM,99.001,15.951
6755,08/13/20 09:30:00 PM,99.023,14.230
6756,08/13/20 09:45:00 PM,99.022,13.558
6757,08/13/20 10:00:00 PM,99.044,13.076
6758,08/13/20 10:15:00 PM,99.038,12.690
6759,08/13/20 10:30:00 PM,99.050,12.207
6760,08/13/20 10:45:00 PM,99.063,11.819
6761,08/13/20 11:00:00 PM,99.070,11.041
6762,08/13/20 11:15:00 PM,99.081,10.455
6763,08/13/20 11:30:00 PM,99.108,9.077
6764,08/13/20 11:45:00 PM,99.119,8.581
6765,08/14/20 12:00:00 AM,99.133,7.582
6766,08/14/20 12:15:00 AM,99.128,6.573
6767,08/14/20 12:30:00 AM,99.145,5.860
6768,08/14/20 12:45:00 AM,99.149,4.831
6769,08/14/20 01:00:00 AM,99.165,3.998
6770,08/14/20 01:15:00 AM,99.167,3.472
6771,08/14/20 01:30:00 AM,99.162,3.155
6772,08/14/20 01:45:00 AM,99.177,2.837
6773,08/14/20 02:00:00 AM,99.173,2.624
6774,08/14/20 02:15:00 AM,99.181,1.872
6775,08/14/20 02:30:00 AM,99.199,1.764
6776,08/14/20 02:45:00 AM,99.197,1.656
6777,08/14/20 03:00:00 AM,99.202,1.330
6778,08/14/20 03:15:00 AM,99.214,0.893
6779,08/14/20 03:30:00 AM,99.203,0.784
6780,08/14/20 03:45:00 AM,99.209,0.563
6781,08/14/20 04:00:00 AM,99.209,0.563
6782,08/14/20 04:15:00 AM,99.223,0.232
6783,08/14/20 04:30:00 AM,99.223,0.232
6784,08/14/20 04:45:00 AM,99.222,0.121
6785,08/14/20 05:00:00 AM,99.236,-0.213
6786,08/14/20 05:15:00 AM,99.243,-0.325
6787,08/14/20 05:30:00 AM,99.249,-0.549
6788,08/14/20 05:45:00 AM,99.238,-0.662
6789,08/14/20 06:00:00 AM,99.231,-0.549
6790,08/14/20 06:15:00 AM,99.238,-0.662
6791,08/14/20 06:30:00 AM,99.240,-0.549
6792,08/14/20 06:45:00 AM,99.242,-0.437
6793,08/14/20 07:00:00 AM,99.236,-0.213
6794,08/14/20 07:15:00 AM,99.231,0.121
6795,08/14/20 07:30:00 AM,99.225,1.003
6796,08/14/20 07:45:00 AM,99.224,2.837
6797,08/14/20 08:00:00 AM,99.239,4.519
6798,08/14/20 08:15:00 AM,99.225,6.166
6799,08/14/20 08:30:00 AM,99.213,7.882
6800,08/14/20 08:45:00 AM,99.204,9.176
6801,08/14/20 09:00:00 AM,99.188,10.063
6802,08/14/20 09:15:00 AM,99.184,11.041
6803,08/14/20 09:30:00 AM,99.175,11.722
6804,08/14/20 09:45:00 AM,99.159,12.594
6805,08/14/20 10:00:00 AM,99.132,13.269
6806,08/14/20 10:15:00 AM,99.121,13.846
6807,08/14/20 10:30:00 AM,99.115,14.709
6808,08/14/20 10:45:00 AM,99.099,15.569
6809,08/14/20 11:00:00 AM,99.094,16.523
6810,08/14/20 11:15:00 AM,99.087,17.950
6811,08/14/20 11:30:00 AM,99.073,19.567
6812,08/14/20 11:45:00 AM,99.065,21.569
6813,08/14/20 12:00:00 PM,99.062,22.046
6814,08/14/20 12:15:00 PM,99.050,21.855
6815,08/14/20 12:30:00 PM,99.040,21.855
6816,08/14/20 12:45:00 PM,99.035,22.142
6817,08/14/20 01:00:00 PM,99.035,22.142
6818,08/14/20 01:15:00 PM,99.015,20.805
6819,08/14/20 01:30:00 PM,99.010,20.424
6820,08/14/20 01:45:00 PM,98.996,20.805
6821,08/14/20 02:00:00 PM,98.991,21.760
6822,08/14/20 02:15:00 PM,98.966,22.621
6823,08/14/20 02:30:00 PM,98.950,22.142
6824,08/14/20 02:45:00 PM,98.960,21.569
6825,08/14/20 03:00:00 PM,98.937,21.951
6826,08/14/20 03:15:00 PM,98.934,21.091
6827,08/14/20 03:30:00 PM,98.920,22.717
6828,08/14/20 03:45:00 PM,98.905,24.255
6829,08/14/20 04:00:00 PM,98.888,25.708
6830,08/14/20 04:15:00 PM,98.868,24.351
6831,08/14/20 04:30:00 PM,98.888,28.258
6832,08/14/20 04:45:00 PM,98.851,30.255
6833,08/14/20 05:00:00 PM,98.896,28.159
6834,08/14/20 05:15:00 PM,98.868,18.521
6835,08/14/20 05:30:00 PM,98.878,16.618
6836,08/14/20 05:45:00 PM,98.883,18.901
