"Plot Title: 20574425"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 20574425, SEN S/N: 20574425)","Temp, °C (LGR S/N: 20574425, SEN S/N: 20574425)","Coupler Detached (LGR S/N: 20574425)","Coupler Attached (LGR S/N: 20574425)","Host Connected (LGR S/N: 20574425)","Stopped (LGR S/N: 20574425)","End Of File (LGR S/N: 20574425)"
6323,08/12/19 12:00:00 PM,99.474,21.664,,,,,
6324,08/12/19 12:15:00 PM,99.406,20.329,,,,,
6325,08/12/19 12:30:00 PM,99.425,21.378,,,,,
6326,08/12/19 12:45:00 PM,99.386,20.710,,,,,
6327,08/12/19 01:00:00 PM,99.409,21.091,,,,,
6328,08/12/19 01:15:00 PM,99.425,22.908,,,,,
6329,08/12/19 01:30:00 PM,99.469,26.390,,,,,
6330,08/12/19 01:45:00 PM,99.445,27.567,,,,,
6331,08/12/19 02:00:00 PM,99.425,25.902,,,,,
6332,08/12/19 02:15:00 PM,99.364,23.196,,,,,
6333,08/12/19 02:30:00 PM,99.322,22.621,,,,,
6334,08/12/19 02:45:00 PM,99.307,22.142,,,,,
6335,08/12/19 03:00:00 PM,99.269,21.855,,,,,
6336,08/12/19 03:15:00 PM,99.274,21.951,,,,,
6337,08/12/19 03:30:00 PM,99.258,22.238,,,,,
6338,08/12/19 03:45:00 PM,99.242,22.142,,,,,
6339,08/12/19 04:00:00 PM,99.309,24.641,,,,,
6340,08/12/19 04:15:00 PM,99.304,25.416,,,,,
6341,08/12/19 04:30:00 PM,99.240,24.351,,,,,
6342,08/12/19 04:45:00 PM,99.196,23.484,,,,,
6343,08/12/19 05:00:00 PM,99.169,23.196,,,,,
6344,08/12/19 05:15:00 PM,99.142,23.292,,,,,
6345,08/12/19 05:30:00 PM,99.136,23.388,,,,,
6346,08/12/19 05:45:00 PM,99.116,22.812,,,,,
6347,08/12/19 06:00:00 PM,99.106,22.621,,,,,
6348,08/12/19 06:15:00 PM,99.090,22.333,,,,,
6349,08/12/19 06:30:00 PM,99.079,21.760,,,,,
6350,08/12/19 06:45:00 PM,99.047,21.378,,,,,
6351,08/12/19 07:00:00 PM,99.035,20.805,,,,,
6352,08/12/19 07:15:00 PM,99.011,20.234,,,,,
6353,08/12/19 07:30:00 PM,98.999,19.853,,,,,
6354,08/12/19 07:45:00 PM,98.960,19.758,,,,,
6355,08/12/19 08:00:00 PM,98.942,19.282,,,,,
6356,08/12/19 08:15:00 PM,98.933,18.806,,,,,
6357,08/12/19 08:30:00 PM,98.899,18.616,,,,,
6358,08/12/19 08:45:00 PM,98.901,18.140,,,,,
6359,08/12/19 09:00:00 PM,98.884,17.570,,,,,
6360,08/12/19 09:15:00 PM,98.878,16.999,,,,,
6361,08/12/19 09:30:00 PM,98.862,16.618,,,,,
6362,08/12/19 09:45:00 PM,98.861,16.141,,,,,
6363,08/12/19 10:00:00 PM,98.827,15.664,,,,,
6364,08/12/19 10:15:00 PM,98.804,15.187,,,,,
6365,08/12/19 10:30:00 PM,98.815,14.900,,,,,
6366,08/12/19 10:45:00 PM,98.805,14.613,,,,,
6367,08/12/19 11:00:00 PM,98.801,14.421,,,,,
6368,08/12/19 11:15:00 PM,98.808,14.230,,,,,
6369,08/12/19 11:30:00 PM,98.815,14.613,,,,,
6370,08/12/19 11:45:00 PM,98.826,14.613,,,,,
6371,08/13/19 12:00:00 AM,98.823,14.421,,,,,
6372,08/13/19 12:15:00 AM,98.830,14.517,,,,,
6373,08/13/19 12:30:00 AM,98.815,14.325,,,,,
6374,08/13/19 12:45:00 AM,98.794,14.038,,,,,
6375,08/13/19 01:00:00 AM,98.804,13.750,,,,,
6376,08/13/19 01:15:00 AM,98.757,13.558,,,,,
6377,08/13/19 01:30:00 AM,98.728,13.461,,,,,
6378,08/13/19 01:45:00 AM,98.728,13.461,,,,,
6379,08/13/19 02:00:00 AM,98.731,13.365,,,,,
6380,08/13/19 02:15:00 AM,98.670,13.269,,,,,
6381,08/13/19 02:30:00 AM,98.659,13.269,,,,,
6382,08/13/19 02:45:00 AM,98.656,13.365,,,,,
6383,08/13/19 03:00:00 AM,98.642,13.461,,,,,
6384,08/13/19 03:15:00 AM,98.625,13.942,,,,,
6385,08/13/19 03:30:00 AM,98.629,14.421,,,,,
6386,08/13/19 03:45:00 AM,98.625,14.517,,,,,
6387,08/13/19 04:00:00 AM,98.632,14.613,,,,,
6388,08/13/19 04:15:00 AM,98.639,14.709,,,,,
6389,08/13/19 04:30:00 AM,98.628,14.709,,,,,
6390,08/13/19 04:45:00 AM,98.639,14.709,,,,,
6391,08/13/19 05:00:00 AM,98.632,14.613,,,,,
6392,08/13/19 05:15:00 AM,98.639,14.709,,,,,
6393,08/13/19 05:30:00 AM,98.639,14.709,,,,,
6394,08/13/19 05:45:00 AM,98.650,14.709,,,,,
6395,08/13/19 06:00:00 AM,98.657,14.804,,,,,
6396,08/13/19 06:15:00 AM,98.686,14.900,,,,,
6397,08/13/19 06:30:00 AM,98.668,14.804,,,,,
6398,08/13/19 06:45:00 AM,98.679,14.804,,,,,
6399,08/13/19 07:00:00 AM,98.679,14.804,,,,,
6400,08/13/19 07:15:00 AM,98.711,14.804,,,,,
6401,08/13/19 07:30:00 AM,98.729,14.900,,,,,
6402,08/13/19 07:45:00 AM,98.729,14.900,,,,,
6403,08/13/19 08:00:00 AM,98.750,14.900,,,,,
6404,08/13/19 08:15:00 AM,98.775,15.091,,,,,
6405,08/13/19 08:30:00 AM,98.757,15.282,,,,,
6406,08/13/19 08:45:00 AM,98.749,15.473,,,,,
6407,08/13/19 09:00:00 AM,98.771,15.473,,,,,
6408,08/13/19 09:15:00 AM,98.774,15.664,,,,,
6409,08/13/19 09:30:00 AM,98.776,16.618,,,,,
6410,08/13/19 09:45:00 AM,98.792,16.999,,,,,
6411,08/13/19 10:00:00 AM,98.798,17.094,,,,,
6412,08/13/19 10:15:00 AM,98.802,17.475,,,,,
6413,08/13/19 10:30:00 AM,98.834,17.950,,,,,
6414,08/13/19 10:45:00 AM,98.840,18.045,,,,,
6415,08/13/19 11:00:00 AM,98.847,18.140,,,,,
6416,08/13/19 11:15:00 AM,98.870,18.331,,,,,
6417,08/13/19 11:30:00 AM,98.857,18.140,,,,,
6418,08/13/19 11:45:00 AM,98.880,17.665,,,,,
6419,08/13/19 12:00:00 PM,98.848,17.189,,,,,
6420,08/13/19 12:15:00 PM,98.837,16.713,,,,,
6421,08/13/19 12:30:00 PM,98.843,16.808,,,,,
6422,08/13/19 12:45:00 PM,98.854,17.284,,,,,
6423,08/13/19 01:00:00 PM,98.828,16.903,,,,,
6424,08/13/19 01:15:00 PM,98.824,16.999,,,,,
6425,08/13/19 01:30:00 PM,98.796,16.903,,,,,
6426,08/13/19 01:45:00 PM,98.789,16.808,,,,,
6427,08/13/19 02:00:00 PM,98.784,16.427,,,,,
6428,08/13/19 02:15:00 PM,98.767,16.332,,,,,
6429,08/13/19 02:30:00 PM,98.788,16.332,,,,,
6430,08/13/19 02:45:00 PM,98.778,16.332,,,,,
6431,08/13/19 03:00:00 PM,98.774,16.427,,,,,
6432,08/13/19 03:15:00 PM,98.769,16.523,,,,,
6433,08/13/19 03:30:00 PM,98.752,16.427,,,,,
6434,08/13/19 03:45:00 PM,98.760,16.237,,,,,
6435,08/13/19 04:00:00 PM,98.752,16.427,,,,,
6436,08/13/19 04:15:00 PM,98.737,16.523,,,,,
6437,08/13/19 04:30:00 PM,98.726,16.523,,,,,
6438,08/13/19 04:45:00 PM,98.711,16.618,,,,,
6439,08/13/19 05:00:00 PM,98.709,16.427,,,,,
6440,08/13/19 05:15:00 PM,98.691,16.332,,,,,
6441,08/13/19 05:30:00 PM,98.681,16.332,,,,,
6442,08/13/19 05:45:00 PM,98.685,16.713,,,,,
6443,08/13/19 06:00:00 PM,98.727,16.999,,,,,
6444,08/13/19 06:15:00 PM,98.795,16.427,,,,,
6445,08/13/19 06:30:00 PM,98.812,16.046,,,,,
6446,08/13/19 06:45:00 PM,98.827,15.664,,,,,
6447,08/13/19 07:00:00 PM,98.827,15.664,,,,,
6448,08/13/19 07:15:00 PM,98.817,15.664,,,,,
6449,08/13/19 07:30:00 PM,98.813,15.760,,,,,
6450,08/13/19 07:45:00 PM,98.857,15.473,,,,,
6451,08/13/19 08:00:00 PM,98.865,15.282,,,,,
6452,08/13/19 08:15:00 PM,98.883,15.091,,,,,
6453,08/13/19 08:30:00 PM,98.898,14.996,,,,,
6454,08/13/19 08:45:00 PM,98.930,14.996,,,,,
6455,08/13/19 09:00:00 PM,98.962,14.996,,,,,
6456,08/13/19 09:15:00 PM,98.988,14.900,,,,,
6457,08/13/19 09:30:00 PM,98.991,14.804,,,,,
6458,08/13/19 09:45:00 PM,99.006,14.709,,,,,
6459,08/13/19 10:00:00 PM,99.013,14.517,,,,,
6460,08/13/19 10:15:00 PM,99.049,14.421,,,,,
6461,08/13/19 10:30:00 PM,99.085,14.325,,,,,
6462,08/13/19 10:45:00 PM,99.095,13.750,,,,,
6463,08/13/19 11:00:00 PM,99.089,12.980,,,,,
6464,08/13/19 11:15:00 PM,99.100,12.304,,,,,
6465,08/13/19 11:30:00 PM,99.104,11.819,,,,,
6466,08/13/19 11:45:00 PM,99.145,11.916,,,,,
6467,08/14/19 12:00:00 AM,99.160,12.110,,,,,
6468,08/14/19 12:15:00 AM,99.137,12.497,,,,,
6469,08/14/19 12:30:00 AM,99.170,12.497,,,,,
6470,08/14/19 12:45:00 AM,99.173,12.401,,,,,
6471,08/14/19 01:00:00 AM,99.187,12.304,,,,,
6472,08/14/19 01:15:00 AM,99.191,12.497,,,,,
6473,08/14/19 01:30:00 AM,99.211,12.207,,,,,
6474,08/14/19 01:45:00 AM,99.234,11.819,,,,,
6475,08/14/19 02:00:00 AM,99.253,11.528,,,,,
6476,08/14/19 02:15:00 AM,99.261,11.236,,,,,
6477,08/14/19 02:30:00 AM,99.285,10.748,,,,,
6478,08/14/19 02:45:00 AM,99.301,10.553,,,,,
6479,08/14/19 03:00:00 AM,99.294,9.965,,,,,
6480,08/14/19 03:15:00 AM,99.307,9.373,,,,,
6481,08/14/19 03:30:00 AM,99.337,8.978,,,,,
6482,08/14/19 03:45:00 AM,99.336,8.481,,,,,
6483,08/14/19 04:00:00 AM,99.366,7.983,,,,,
6484,08/14/19 04:15:00 AM,99.394,7.582,,,,,
6485,08/14/19 04:30:00 AM,99.398,7.280,,,,,
6486,08/14/19 04:45:00 AM,99.412,7.782,,,,,
6487,08/14/19 05:00:00 AM,99.420,7.983,,,,,
6488,08/14/19 05:15:00 AM,99.423,8.382,,,,,
6489,08/14/19 05:30:00 AM,99.434,8.382,,,,,
6490,08/14/19 05:45:00 AM,99.422,8.481,,,,,
6491,08/14/19 06:00:00 AM,99.461,8.680,,,,,
6492,08/14/19 06:15:00 AM,99.443,8.481,,,,,
6493,08/14/19 06:30:00 AM,99.454,8.481,,,,,
6494,08/14/19 06:45:00 AM,99.486,8.481,,,,,
6495,08/14/19 07:00:00 AM,99.477,8.382,,,,,
6496,08/14/19 07:15:00 AM,99.475,8.481,,,,,
6497,08/14/19 07:30:00 AM,99.482,8.680,,,,,
6498,08/14/19 07:45:00 AM,99.488,9.472,,,,,
6499,08/14/19 08:00:00 AM,99.514,10.651,,,,,
6500,08/14/19 08:15:00 AM,99.525,11.431,,,,,
6501,08/14/19 08:30:00 AM,99.530,11.625,,,,,
6502,08/14/19 08:45:00 AM,99.545,12.207,,,,,
6503,08/14/19 09:00:00 AM,99.573,12.690,,,,,
6504,08/14/19 09:15:00 AM,99.571,13.076,,,,,
6505,08/14/19 09:30:00 AM,99.594,13.365,,,,,
6506,08/14/19 09:45:00 AM,99.612,13.461,,,,,
6507,08/14/19 10:00:00 AM,99.609,13.846,,,,,
6508,08/14/19 10:15:00 AM,99.624,14.325,,,,,
6509,08/14/19 10:30:00 AM,99.621,14.709,,,,,
6510,08/14/19 10:45:00 AM,99.635,14.325,,,,,
6511,08/14/19 11:00:00 AM,99.628,14.230,,,,,
6512,08/14/19 11:15:00 AM,99.657,14.613,,,,,
6513,08/14/19 11:30:00 AM,99.664,14.709,,,,,
6514,08/14/19 11:45:00 AM,99.657,14.900,,,,,
6515,08/14/19 12:00:00 PM,99.659,15.378,,,,,
6516,08/14/19 12:15:00 PM,99.638,15.091,,,,,
6517,08/14/19 12:30:00 PM,99.641,15.569,,,,,
6518,08/14/19 12:45:00 PM,99.660,16.141,,,,,
6519,08/14/19 01:00:00 PM,99.660,16.141,,,,,
6520,08/14/19 01:15:00 PM,99.661,16.618,,,,,
6521,08/14/19 01:30:00 PM,99.663,16.332,,,,,
6522,08/14/19 01:45:00 PM,99.653,16.808,,,,,
6523,08/14/19 02:00:00 PM,99.673,17.094,,,,,
6524,08/14/19 02:15:00 PM,99.666,17.475,,,,,
6525,08/14/19 02:30:00 PM,99.675,17.284,,,,,
6526,08/14/19 02:45:00 PM,99.709,17.950,,,,,
6527,08/14/19 03:00:00 PM,99.703,17.379,,,,,
6528,08/14/19 03:15:00 PM,99.703,17.379,,,,,
6529,08/14/19 03:30:00 PM,99.698,16.523,,,,,
6530,08/14/19 03:45:00 PM,99.703,16.141,,,,,
6531,08/14/19 04:00:00 PM,99.698,15.760,,,,,
6532,08/14/19 04:15:00 PM,99.678,15.187,,,,,
6533,08/14/19 04:30:00 PM,99.677,15.473,,,,,
6534,08/14/19 04:45:00 PM,99.674,15.282,,,,,
6535,08/14/19 05:00:00 PM,99.666,15.473,,,,,
6536,08/14/19 05:15:00 PM,99.652,15.282,,,,,
6537,08/14/19 05:30:00 PM,99.646,14.900,,,,,
6538,08/14/19 05:45:00 PM,99.653,14.709,,,,,
6539,08/14/19 06:00:00 PM,99.646,14.325,,,,,
6540,08/14/19 06:15:00 PM,99.628,14.517,,,,,
6541,08/14/19 06:30:00 PM,99.649,15.091,,,,,
6542,08/14/19 06:45:00 PM,99.646,14.613,,,,,
6543,08/14/19 07:00:00 PM,99.646,14.038,,,,,
6544,08/14/19 07:15:00 PM,99.638,13.654,,,,,
6545,08/14/19 07:30:00 PM,99.640,13.269,,,,,
6546,08/14/19 07:45:00 PM,99.614,13.076,,,,,
6547,08/14/19 08:00:00 PM,99.607,12.980,,,,,
6548,08/14/19 08:15:00 PM,99.638,12.690,,,,,
6549,08/14/19 08:30:00 PM,99.615,12.401,,,,,
6550,08/14/19 08:45:00 PM,99.607,12.304,,,,,
6551,08/14/19 09:00:00 PM,99.591,12.110,,,,,
6552,08/14/19 09:15:00 PM,99.605,12.013,,,,,
6553,08/14/19 09:30:00 PM,99.608,11.916,,,,,
6554,08/14/19 09:45:00 PM,99.624,11.722,,,,,
6555,08/14/19 10:00:00 PM,99.598,11.528,,,,,
6556,08/14/19 10:15:00 PM,99.617,11.236,,,,,
6557,08/14/19 10:30:00 PM,99.611,11.041,,,,,
6558,08/14/19 10:45:00 PM,99.606,10.846,,,,,
6559,08/14/19 11:00:00 PM,99.621,10.651,,,,,
6560,08/14/19 11:15:00 PM,99.620,10.259,,,,,
6561,08/14/19 11:30:00 PM,99.632,9.768,,,,,
6562,08/14/19 11:45:00 PM,99.647,9.571,,,,,
6563,08/15/19 12:00:00 AM,99.641,9.373,,,,,
6564,08/15/19 12:15:00 AM,99.623,9.176,,,,,
6565,08/15/19 12:30:00 AM,99.636,9.077,,,,,
6566,08/15/19 12:45:00 AM,99.627,8.978,,,,,
6567,08/15/19 01:00:00 AM,99.638,8.978,,,,,
6568,08/15/19 01:15:00 AM,99.634,9.176,,,,,
6569,08/15/19 01:30:00 AM,99.675,9.275,,,,,
6570,08/15/19 01:45:00 AM,99.668,9.077,,,,,
6571,08/15/19 02:00:00 AM,99.670,8.978,,,,,
6572,08/15/19 02:15:00 AM,99.679,9.077,,,,,
6573,08/15/19 02:30:00 AM,99.688,9.176,,,,,
6574,08/15/19 02:45:00 AM,99.699,9.176,,,,,
6575,08/15/19 03:00:00 AM,99.703,8.978,,,,,
6576,08/15/19 03:15:00 AM,99.713,8.978,,,,,
6577,08/15/19 03:30:00 AM,99.720,9.176,,,,,
6578,08/15/19 03:45:00 AM,99.716,9.373,,,,,
6579,08/15/19 04:00:00 AM,99.723,9.571,,,,,
6580,08/15/19 04:15:00 AM,99.729,9.768,,,,,
6581,08/15/19 04:30:00 AM,99.731,9.669,,,,,
6582,08/15/19 04:45:00 AM,99.750,9.768,,,,,
6583,08/15/19 05:00:00 AM,99.770,9.866,,,,,
6584,08/15/19 05:15:00 AM,99.780,9.866,,,,,
6585,08/15/19 05:30:00 AM,99.789,9.965,,,,,
6586,08/15/19 05:45:00 AM,99.787,10.063,,,,,
6587,08/15/19 06:00:00 AM,99.806,10.161,,,,,
6588,08/15/19 06:15:00 AM,99.804,10.259,,,,,
6589,08/15/19 06:30:00 AM,99.793,10.259,,,,,
6590,08/15/19 06:45:00 AM,99.812,10.357,,,,,
6591,08/15/19 07:00:00 AM,99.818,10.553,,,,,
6592,08/15/19 07:15:00 AM,99.824,10.748,,,,,
6593,08/15/19 07:30:00 AM,99.840,10.944,,,,,
6594,08/15/19 07:45:00 AM,99.859,11.041,,,,,
6595,08/15/19 08:00:00 AM,99.854,11.236,,,,,
6596,08/15/19 08:15:00 AM,99.875,11.625,,,,,
6597,08/15/19 08:30:00 AM,99.877,11.916,,,,,
6598,08/15/19 08:45:00 AM,99.882,12.110,,,,,
6599,08/15/19 09:00:00 AM,99.872,12.110,,,,,
6600,08/15/19 09:15:00 AM,99.898,12.304,,,,,
6601,08/15/19 09:30:00 AM,99.892,12.497,,,,,
6602,08/15/19 09:45:00 AM,99.913,13.173,,,,,
6603,08/15/19 10:00:00 AM,99.917,13.365,,,,,
6604,08/15/19 10:15:00 AM,99.943,13.558,,,,,
6605,08/15/19 10:30:00 AM,99.936,13.750,,,,,
6606,08/15/19 10:45:00 AM,99.962,13.942,,,,,
6607,08/15/19 11:00:00 AM,99.976,13.846,,,,,
6608,08/15/19 11:15:00 AM,99.973,13.942,,,,,
6609,08/15/19 11:30:00 AM,99.973,14.230,,,,,
6610,08/15/19 11:45:00 AM,100.002,14.325,,,,,
6611,08/15/19 12:00:00 PM,100.013,14.613,,,,,
6612,08/15/19 12:15:00 PM,100.013,14.900,,,,,
6613,08/15/19 12:30:00 PM,100.020,14.709,,,,,
6614,08/15/19 12:45:00 PM,100.027,14.804,,,,,
6615,08/15/19 01:00:00 PM,100.027,14.517,,,,,
6616,08/15/19 01:15:00 PM,100.031,14.421,,,,,
6617,08/15/19 01:30:00 PM,100.049,14.230,,,,,
6618,08/15/19 01:45:00 PM,100.027,14.230,,,,,
6619,08/15/19 02:00:00 PM,100.038,14.804,,,,,
6620,08/15/19 02:15:00 PM,100.042,14.709,,,,,
6621,08/15/19 02:30:00 PM,100.027,14.804,,,,,
6622,08/15/19 02:45:00 PM,100.034,14.900,,,,,
6623,08/15/19 03:00:00 PM,100.036,15.664,,,,,
6624,08/15/19 03:15:00 PM,100.049,16.141,,,,,
6625,08/15/19 03:30:00 PM,100.041,16.332,,,,,
6626,08/15/19 03:45:00 PM,100.026,16.427,,,,,
6627,08/15/19 04:00:00 PM,100.040,17.094,,,,,
6628,08/15/19 04:15:00 PM,100.051,17.570,,,,,
6629,08/15/19 04:30:00 PM,100.051,17.570,,,,,
6630,08/15/19 04:45:00 PM,100.053,17.284,,,,,
6631,08/15/19 05:00:00 PM,100.044,16.523,,,,,
6632,08/15/19 05:15:00 PM,100.033,16.523,,,,,
6633,08/15/19 05:30:00 PM,100.048,16.427,,,,,
6634,08/15/19 05:45:00 PM,100.046,15.951,,,,,
6635,08/15/19 06:00:00 PM,100.040,15.569,,,,,
6636,08/15/19 06:15:00 PM,100.034,15.187,,,,,
6637,08/15/19 06:30:00 PM,100.026,15.378,,,,,
6638,08/15/19 06:45:00 PM,100.009,14.996,,,,,
6639,08/15/19 07:00:00 PM,99.991,14.613,,,,,
6640,08/15/19 07:15:00 PM,100.009,14.421,,,,,
6641,08/15/19 07:30:00 PM,100.009,14.134,,,,,
6642,08/15/19 07:45:00 PM,99.998,13.846,,,,,
6643,08/15/19 08:00:00 PM,99.983,13.654,,,,,
6644,08/15/19 08:15:00 PM,99.982,13.365,,,,,
6645,08/15/19 08:30:00 PM,100.010,13.173,,,,,
6646,08/15/19 08:45:00 PM,99.984,12.980,,,,,
6647,08/15/19 09:00:00 PM,99.987,12.883,,,,,
6648,08/15/19 09:15:00 PM,99.972,12.690,,,,,
6649,08/15/19 09:30:00 PM,99.978,12.497,,,,,
6650,08/15/19 09:45:00 PM,99.973,12.304,,,,,
6651,08/15/19 10:00:00 PM,99.969,12.110,,,,,
6652,08/15/19 10:15:00 PM,99.977,11.819,,,,,
6653,08/15/19 10:30:00 PM,99.961,11.625,,,,,
6654,08/15/19 10:45:00 PM,99.956,11.431,,,,,
6655,08/15/19 11:00:00 PM,99.956,11.431,,,,,
6656,08/15/19 11:15:00 PM,99.948,11.334,,,,,
6657,08/15/19 11:30:00 PM,99.926,11.334,,,,,
6658,08/15/19 11:45:00 PM,99.937,11.334,,,,,
6659,08/16/19 12:00:00 AM,99.908,11.236,,,,,
6660,08/16/19 12:15:00 AM,99.918,11.236,,,,,
6661,08/16/19 12:30:00 AM,99.880,11.041,,,,,
6662,08/16/19 12:45:00 AM,99.894,10.944,,,,,
6663,08/16/19 01:00:00 AM,99.875,10.846,,,,,
6664,08/16/19 01:15:00 AM,99.883,10.944,,,,,
6665,08/16/19 01:30:00 AM,99.886,11.236,,,,,
6666,08/16/19 01:45:00 AM,99.859,11.431,,,,,
6667,08/16/19 02:00:00 AM,99.848,11.431,,,,,
6668,08/16/19 02:15:00 AM,99.840,11.334,,,,,
6669,08/16/19 02:30:00 AM,99.824,11.139,,,,,
6670,08/16/19 02:45:00 AM,99.816,11.041,,,,,
6671,08/16/19 03:00:00 AM,99.805,11.041,,,,,
6672,08/16/19 03:15:00 AM,99.794,11.041,,,,,
6673,08/16/19 03:30:00 AM,99.792,11.139,,,,,
6674,08/16/19 03:45:00 AM,99.794,11.041,,,,,
6675,08/16/19 04:00:00 AM,99.765,10.944,,,,,
6676,08/16/19 04:15:00 AM,99.754,10.944,,,,,
6677,08/16/19 04:30:00 AM,99.735,10.846,,,,,
6678,08/16/19 04:45:00 AM,99.735,10.846,,,,,
6679,08/16/19 05:00:00 AM,99.737,10.748,,,,,
6680,08/16/19 05:15:00 AM,99.737,10.748,,,,,
6681,08/16/19 05:30:00 AM,99.708,10.651,,,,,
6682,08/16/19 05:45:00 AM,99.710,10.553,,,,,
6683,08/16/19 06:00:00 AM,99.691,10.455,,,,,
6684,08/16/19 06:15:00 AM,99.691,10.455,,,,,
6685,08/16/19 06:30:00 AM,99.678,10.553,,,,,
6686,08/16/19 06:45:00 AM,99.656,10.553,,,,,
6687,08/16/19 07:00:00 AM,99.667,10.553,,,,,
6688,08/16/19 07:15:00 AM,99.656,10.553,,,,,
6689,08/16/19 07:30:00 AM,99.656,10.553,,,,,
6690,08/16/19 07:45:00 AM,99.635,10.553,,,,,
6691,08/16/19 08:00:00 AM,99.624,10.553,,,,,
6692,08/16/19 08:15:00 AM,99.621,10.651,,,,,
6693,08/16/19 08:30:00 AM,99.619,10.748,,,,,
6694,08/16/19 08:45:00 AM,99.592,10.944,,,,,
6695,08/16/19 09:00:00 AM,99.600,11.041,,,,,
6696,08/16/19 09:15:00 AM,99.595,11.236,,,,,
6697,08/16/19 09:30:00 AM,99.557,11.431,,,,,
6698,08/16/19 09:45:00 AM,99.573,11.625,,,,,
6699,08/16/19 10:00:00 AM,99.581,11.722,,,,,
6700,08/16/19 10:15:00 AM,99.549,11.722,,,,,
6701,08/16/19 10:30:00 AM,99.543,11.916,,,,,
6702,08/16/19 10:45:00 AM,99.559,12.110,,,,,
6703,08/16/19 11:00:00 AM,99.564,12.304,,,,,
6704,08/16/19 11:15:00 AM,99.553,12.304,,,,,
6705,08/16/19 11:30:00 AM,99.550,12.401,,,,,
6706,08/16/19 11:45:00 AM,99.558,12.497,,,,,
6707,08/16/19 12:00:00 PM,99.550,12.401,,,,,
6708,08/16/19 12:15:00 PM,99.547,12.497,,,,,
6709,08/16/19 12:30:00 PM,99.522,12.594,,,,,
6710,08/16/19 12:45:00 PM,99.516,12.787,,,,,
6711,08/16/19 01:00:00 PM,99.528,13.076,,,,,
6712,08/16/19 01:15:00 PM,99.522,13.269,,,,,
6713,08/16/19 01:30:00 PM,99.518,13.365,,,,,
6714,08/16/19 01:45:00 PM,99.525,13.173,,,,,
6715,08/16/19 02:00:00 PM,99.528,13.076,,,,,
6716,08/16/19 02:15:00 PM,99.497,13.365,,,,,
6717,08/16/19 02:30:00 PM,99.487,13.654,,,,,
6718,08/16/19 02:45:00 PM,99.487,13.654,,,,,
6719,08/16/19 03:00:00 PM,99.505,13.750,,,,,
6720,08/16/19 03:15:00 PM,99.520,13.942,,,,,
6721,08/16/19 03:30:00 PM,99.523,13.846,,,,,
6722,08/16/19 03:45:00 PM,99.531,13.942,,,,,
6723,08/16/19 04:00:00 PM,99.513,14.134,,,,,
6724,08/16/19 04:15:00 PM,99.516,14.038,,,,,
6725,08/16/19 04:30:00 PM,99.527,14.038,,,,,
6726,08/16/19 04:45:00 PM,99.534,14.134,,,,,
6727,08/16/19 05:00:00 PM,99.535,14.421,,,,,
6728,08/16/19 05:15:00 PM,99.545,14.421,,,,,
6729,08/16/19 05:30:00 PM,99.527,14.038,,,,,
6730,08/16/19 05:45:00 PM,99.512,13.846,,,,,
6731,08/16/19 06:00:00 PM,99.487,13.654,,,,,
6732,08/16/19 06:15:00 PM,99.483,13.461,,,,,
6733,08/16/19 06:30:00 PM,99.465,13.654,,,,,
6734,08/16/19 06:45:00 PM,99.458,13.558,,,,,
6735,08/16/19 07:00:00 PM,99.468,13.269,,,,,
6736,08/16/19 07:15:00 PM,99.471,13.173,,,,,
6737,08/16/19 07:30:00 PM,99.467,12.980,,,,,
6738,08/16/19 07:45:00 PM,99.495,12.787,,,,,
6739,08/16/19 08:00:00 PM,99.407,12.497,,,,,
6740,08/16/19 08:15:00 PM,99.408,12.110,,,,,
6741,08/16/19 08:30:00 PM,99.438,11.819,,,,,
6742,08/16/19 08:45:00 PM,99.455,11.236,,,,,
6743,08/16/19 09:00:00 PM,99.449,10.651,,,,,
6744,08/16/19 09:15:00 PM,99.427,10.259,,,,,
6745,08/16/19 09:30:00 PM,99.459,10.259,,,,,
6746,08/16/19 09:45:00 PM,99.483,10.161,,,,,
6747,08/16/19 10:00:00 PM,99.509,9.965,,,,,
6748,08/16/19 10:15:00 PM,99.509,9.472,,,,,
6749,08/16/19 10:30:00 PM,99.522,8.879,,,,,
6750,08/16/19 10:45:00 PM,99.554,8.879,,,,,
6751,08/16/19 11:00:00 PM,99.608,8.282,,,,,
6752,08/16/19 11:15:00 PM,99.653,7.481,,,,,
6753,08/16/19 11:30:00 PM,99.664,7.481,,,,,
6754,08/16/19 11:45:00 PM,99.702,7.782,,,,,
6755,08/17/19 12:00:00 AM,99.762,8.082,,,,,
6756,08/17/19 12:15:00 AM,99.782,8.182,,,,,
6757,08/17/19 12:30:00 AM,99.816,8.082,,,,,
6758,08/17/19 12:45:00 AM,99.850,7.983,,,,,
6759,08/17/19 01:00:00 AM,99.873,7.882,,,,,
6760,08/17/19 01:15:00 AM,99.888,7.582,,,,,
6761,08/17/19 01:30:00 AM,99.924,7.381,,,,,
6762,08/17/19 01:45:00 AM,99.959,7.179,,,,,
6763,08/17/19 02:00:00 AM,99.989,7.280,,,,,
6764,08/17/19 02:15:00 AM,99.992,7.079,,,,,
6765,08/17/19 02:30:00 AM,100.023,7.179,,,,,
6766,08/17/19 02:45:00 AM,100.063,7.381,,,,,
6767,08/17/19 03:00:00 AM,100.101,6.978,,,,,
